LOCAL FILE,GITHUB DESTINATION,ACTION,REASON,MODE,LOCAL GIT BLOB,GITHUB MAIN BLOB,BYTES
intelligence/validation/deployment_closure/diffs/regions/dubai_market/forecast_api.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,45f224d3c5792b96ad09de8b239084f4c13961ba,,643
intelligence/validation/deployment_closure/diffs/regions/dubai_market/forecast_ui.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7c6092bb333bc0cf6732ee059aec1db531296938,,612
intelligence/validation/deployment_closure/diffs/requirements.txt.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ff9969297446e10f0a351aa5314d5153a1fd9515,,1664
intelligence/validation/deployment_closure/diffs/streamlit_app.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d216c4a84e24223d5532f7dc0f03a9a4f1c4ff5d,,2423
intelligence/validation/deployment_closure/diffs/tests/verify_forecast_api.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,307533f9427c6ada0e1556a18a09ec71f47807bb,,272
intelligence/validation/deployment_closure/github-actions-permissions.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4ebf8dcd8f5d39d118413a405c9ded74ec81eebc,,69
intelligence/validation/deployment_closure/github-branches.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4d9d14aab9cc7a36e930437f198e545ae8e3d241,,67
intelligence/validation/deployment_closure/github-deployments.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0637a088a01e8ddab3bf3fa98dbe804cbde1a0dc,,2
intelligence/validation/deployment_closure/github-environments.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,76178ab9be916ecb729252396286ba84347eb500,,35
intelligence/validation/deployment_closure/github-head.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0b48f435dbc230885964f4704d607c7072f1ddc8,,389
intelligence/validation/deployment_closure/github-releases.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0637a088a01e8ddab3bf3fa98dbe804cbde1a0dc,,2
intelligence/validation/deployment_closure/github-tree.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,efce4ececf25f7547ab894c1dd3dd49ba0ad11d8,,68045
intelligence/validation/deployment_closure/github-workflows.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2aaf5490b80fa69e572b2a1250c153487b0ab770,,32
intelligence/validation/deployment_closure/initial_comparison.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3ce2cb6005ba184b0f49dc295c43b82648f8bdeb,,10695
intelligence/validation/deployment_closure/large_files.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7c15600ee39d24830c028692b508e3353029d8fd,,1466
intelligence/validation/deployment_closure/proposed_files/.gitignore,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,031123145706a30706b14df70a63ba1654541469,,885
intelligence/validation/deployment_closure/proposed_files/DEPLOY.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2adac71da980ed47e0545443bdbb68d903de3b7a,,1479
intelligence/validation/deployment_closure/proposed_files/README.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f5ee791d31498c67d92619734cc25d88f4a396ee,,4479
intelligence/validation/deployment_closure/proposed_files/build_deploy.sh,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,bc8fd101ef7dcb51f0c42b8a3f02fdd8fd89e255,,3137
intelligence/validation/deployment_closure/proposed_files/platform_core/runtime.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,52434c527041a175509f712b45c96880f4aa96e9,,5351
intelligence/validation/deployment_closure/proposed_files/platform_pages/area.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,286fae92ad373efd162e9add20b5aed4d6639bfb,,6006
intelligence/validation/deployment_closure/proposed_files/platform_pages/forecast.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e3aced096f4dfab843d5348f4cb9f8a597d624c7,,3037
intelligence/validation/deployment_closure/proposed_files/platform_pages/region_abu_dhabi.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d3b7324213a1abe4c1251ac9523f6a191ec974c8,,5048
intelligence/validation/deployment_closure/proposed_files/platform_pages/region_rak.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5ac848315860567597956cf6bf049b085b58b3f1,,1933
intelligence/validation/deployment_closure/proposed_files/platform_pages/region_sharjah.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2700e3340346d36ad77dfc472511f20f88903a92,,2340
intelligence/validation/deployment_closure/proposed_files/regions/dubai_market/dashboard.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e9ad1fdcc5cd8a632751a8d0baa645650dd1eed9,,82524
intelligence/validation/deployment_closure/proposed_files/requirements.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5e726420f4311e86efac75896b3b73f005b32658,,3437
intelligence/validation/deployment_closure/remote_main/.devcontainer/devcontainer.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0cc57cf104c0a2c33866773f3fc77bf6f3f54b6f,,1034
intelligence/validation/deployment_closure/remote_main/.gitignore,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,05f1d74dec1396bccd63fe778b42cfef361552ae,,92
intelligence/validation/deployment_closure/remote_main/.streamlit/config.toml,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0bd9d35f6ea2493df98e8fefe300f4e52bb60efe,,2177
intelligence/validation/deployment_closure/remote_main/DEPLOY.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,437c435605e26cd5092eb7993febaaefff82a203,,4600
intelligence/validation/deployment_closure/remote_main/README.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,09d6fc3e9f3ab2abfa79b61c251c680917bee2f9,,4183
intelligence/validation/deployment_closure/remote_main/build_deploy.sh,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,827c49b5fb19fd4339169a91abc5d7a69feb3ab5,,2973
intelligence/validation/deployment_closure/remote_main/docs/CHECKLIST.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5a858d5a258432fb42d1bc2dc3b0207f90653a31,,25019
intelligence/validation/deployment_closure/remote_main/docs/Dashboard_Changes_and_Solutions.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,76f9f7f30135336b49216fbd13c1be6a5e1557d0,,17209
intelligence/validation/deployment_closure/remote_main/docs/Unified_Dashboard_Graph_and_Code_Explanation.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,df8506ddbd769b2261377497f422b34d186a4621,,118053
intelligence/validation/deployment_closure/remote_main/platform_core/__init__.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4aa85fb62ed27a3fa6da74964f93f5979237ba40,,407
intelligence/validation/deployment_closure/remote_main/platform_core/abu_dhabi_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5d0edcc8fd8e77558db772452ca1f1fc8a9b5b64,,18384
intelligence/validation/deployment_closure/remote_main/platform_core/combined_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cf5e16ab9dc584f76f95e80114964b77e59437d7,,6751
intelligence/validation/deployment_closure/remote_main/platform_core/components.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,efcb147825e758e4e7899385946370b660e9fef4,,14904
intelligence/validation/deployment_closure/remote_main/platform_core/config.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e8be996957e97f9b19d54fa09648694fb0838c91,,16745
intelligence/validation/deployment_closure/remote_main/platform_core/design_system.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e53be0fc87e9c1b3ac2d1b74c029fe28ff569a79,,47496
intelligence/validation/deployment_closure/remote_main/platform_core/dubai_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8e20e483e7c8537fff965da7d49f3934c5b6738c,,29096
intelligence/validation/deployment_closure/remote_main/platform_core/forecast_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,679f63782b771e1bec2495c80a28181161bc54ab,,16572
intelligence/validation/deployment_closure/remote_main/platform_core/memory.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e9fed700c2b3de2d70a1959681f6a931c0522f6f,,6106
intelligence/validation/deployment_closure/remote_main/platform_core/pdf_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3381448f17b4310440e68cb90bea68ed9e988e8c,,20284
intelligence/validation/deployment_closure/remote_main/platform_core/runtime.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,eb3c2095293deee8d3e6345f3007c5f1f28fa6a8,,5337
intelligence/validation/deployment_closure/remote_main/platform_pages/about.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,750e5d3f7bdcd4fb1b1cf667c44490fd81addfab,,5475
intelligence/validation/deployment_closure/remote_main/platform_pages/area.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e5beae4f73f08a0ac3d8788b792d5c2a0012f61a,,5663
intelligence/validation/deployment_closure/remote_main/platform_pages/explore.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,20515d1ca1a095f3ad2486f14604d21b07ec2915,,5882
intelligence/validation/deployment_closure/remote_main/platform_pages/forecast.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6cbf51c85557bec65777bade0994167929dcd186,,2899
intelligence/validation/deployment_closure/remote_main/platform_pages/region_abu_dhabi.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,36f6114bd72e85158db93eb52e8c8b9ef6572d08,,4894
intelligence/validation/deployment_closure/remote_main/platform_pages/region_dubai.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,897e74352a3c3b77d11ac1b100dd052ca170e42c,,2446
intelligence/validation/deployment_closure/remote_main/platform_pages/region_experimental.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,05569994c41a6d1b6babf47c8a83a2a3abed3487,,14189
intelligence/validation/deployment_closure/remote_main/platform_pages/region_rak.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,41f358e34c024ed5f4d037d51b037a5316aec539,,1821
intelligence/validation/deployment_closure/remote_main/platform_pages/region_sharjah.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b0b27555312d7ce3aa783fc8cbc0e07395cf5a87,,2235
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/chart_info.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,dc48d367adf645c89b12890dbd0090b592417a3e,,161574
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/charts.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1478bdbb9d0d4254a978871b65f4bbd6b1c49634,,65986
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/dashboard.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,68ea047ac969d7ad1d789d75b5c4efea3f203514,,82352
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/data.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,978472aaa95eb2f735d7d4a69fd30571bbec2546,,16176
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/forecast_api.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,533f72b1976099c433e73a05cd3784998a65a34d,,23902
intelligence/validation/deployment_closure/remote_main/regions/dubai_market/forecast_ui.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,dc4b441094f03de265485a4e1667719a07b3e51b,,26147
intelligence/validation/deployment_closure/remote_main/requirements.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3d3d5cf824fdc1fc7cafd03285a27ad0bed57782,,2717
intelligence/validation/deployment_closure/remote_main/streamlit_app.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9fb8d77cb002170331fe4d9cd08267d195aa07aa,,7282
intelligence/validation/deployment_closure/remote_main/tests/verify_forecast_api.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,aa2f0866e91caf30463df21021077b9d66b384db,,7867
intelligence/validation/deployment_closure/remote_reads.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f14041d036e8924a2fea2953dfe2ffed566eb53f,,2675
intelligence/validation/deployment_closure/reviewed_modifications.patch,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7d3374f7446924849e93b5dc95a3f0a0043906e2,,14532
intelligence/validation/deployment_closure/sync_manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d80b7b8009e876a4e4a66c8155fcc7b225f12b69,,405355
intelligence/validation/deployment_closure/topology.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8cbd72a0e4548a439281ff9ba2e15b773410e459,,781
intelligence/validation/deployment_closure/workspace_move.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2d88cbdfa476e940062dc88acd47e414aedb4fa1,,232
intelligence/validation/deployment_prerequisites/approved_plans/GITHUB_SYNCHRONIZATION_PLAN.csv,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0c989faa7483008ea81fb509964e962db9ca0a6f,,232438
intelligence/validation/deployment_prerequisites/approved_plans/GITHUB_SYNCHRONIZATION_PLAN.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,728211daa785dfaa4e9598b5b819949bab67fdb0,,32193
intelligence/validation/deployment_prerequisites/approved_plans/PRODUCTION_DEPLOYMENT.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,94ad590b27c888febca27df7ae1452ca5041f762,,8187
intelligence/validation/deployment_prerequisites/approved_plans/PRODUCTION_DEPLOYMENT_CLOSURE_REPORT.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c91810b2b754f1db2e8aae31cb6ac381abf7f1eb,,6223
intelligence/validation/deployment_prerequisites/approved_plans/STREAMLIT_DEPLOYMENT_PLAN.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4c0eef9395aeafa3bb5c3d218b0f5fc46784cffa,,5236
intelligence/validation/deployment_prerequisites/before.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,35a19df6935e1b94bd8b7d2235ec908f97e18ff9,,128465
intelligence/validation/deployment_prerequisites/bootstrap-release/production-publisher-state.tar.gz,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b2905a74680d27e387a940db1abed652943ee7e1,,1463415
intelligence/validation/deployment_prerequisites/bootstrap-release/production-release.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d28727aec4babd39864a43a482b5c2a0964116af,,655
intelligence/validation/deployment_prerequisites/bootstrap-release/production-serving.tar.gz,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,963c08f7dc8ef997939841dc81666d0b48a17744,,548574
intelligence/validation/deployment_prerequisites/clean_runner_simulation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,84309fe2d93a1babc46fa3589dad3a2c1ff651ba,,926
intelligence/validation/deployment_prerequisites/deployment_tests.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ccbbde14da5bd5871ccf530e881b1218b472009c,,4001
intelligence/validation/deployment_prerequisites/deployment_tests_final.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,789b57c671242453d5efd06f6243d8fe22c6f4ec,,4619
intelligence/validation/deployment_prerequisites/deterministic_query.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,78472b472cad67653c9d1486e29673463ffffc24,,4440
intelligence/validation/deployment_prerequisites/final_checks.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,56fd0b4cf3cee86df395ffd2d0b816470400ecab,,435
intelligence/validation/deployment_prerequisites/originals/.gitignore,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,74d21d3137e0f167c1b9a76d9cbaa7fe940585ae,,353
intelligence/validation/deployment_prerequisites/originals/.streamlit/config.toml,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,81a7b956682eb06e982d5d734aaa13ecc0e949b6,,450
intelligence/validation/deployment_prerequisites/originals/DEPLOY.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,258ca0d035538e3e53ce82783211e71c9eca1f5c,,6646
intelligence/validation/deployment_prerequisites/originals/README.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d2b7670e9007a13287d8993f0aca5cf5c87e24b9,,4182
intelligence/validation/deployment_prerequisites/originals/build_deploy.sh,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,bc8fd101ef7dcb51f0c42b8a3f02fdd8fd89e255,,3137
intelligence/validation/deployment_prerequisites/originals/docs/CHECKLIST.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,bcab3b3767076c6766164f9c6de30098cd218fb8,,25018
intelligence/validation/deployment_prerequisites/originals/docs/Dashboard_Changes_and_Solutions.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1579eafc50ddf17db08cf840b8ccb9826e576fd0,,17208
intelligence/validation/deployment_prerequisites/originals/docs/Unified_Dashboard_Graph_and_Code_Explanation.md,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,50af6e14661327040f413d97f8f54097e72d8736,,118052
intelligence/validation/deployment_prerequisites/originals/platform_core/__init__.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ed14d4dd034125cfc0e69aa9721619917f05d761,,405
intelligence/validation/deployment_prerequisites/originals/platform_core/abu_dhabi_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4ecaf6b8704d9e148f3dba02b7384dde2c2b3da9,,18383
intelligence/validation/deployment_prerequisites/originals/platform_core/ai_ui.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e88be90b96605131869f02bea9a1eecc7038a31c,,5210
intelligence/validation/deployment_prerequisites/originals/platform_core/combined_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fbaa9a08963a6ec41a0780e6a686072353f08063,,6581
intelligence/validation/deployment_prerequisites/originals/platform_core/components.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8ebaff46c8a487d40191939406afdaffdd2a0d3b,,14505
intelligence/validation/deployment_prerequisites/originals/platform_core/config.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,55aee4e46447abe2e34ae965a86deac1faaf6363,,16743
intelligence/validation/deployment_prerequisites/originals/platform_core/design_system.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1a4756d6ecf5484f90dc4550ff5be8aee2ec1cad,,47043
intelligence/validation/deployment_prerequisites/originals/platform_core/dubai_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5ed2815aae465e48ece50d0d846657d3fa11787c,,29095
intelligence/validation/deployment_prerequisites/originals/platform_core/forecast_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d3c4119949d2f2bbd4f9b44ff836d67e24ac3c0b,,16570
intelligence/validation/deployment_prerequisites/originals/platform_core/memory.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5849084400a95834eb9ebc95b4548c786eeba1b5,,4442
intelligence/validation/deployment_prerequisites/originals/platform_core/pdf_report.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,340bf4ca9c7f18296a0078028cb83ecf4903c4a0,,19572
intelligence/validation/deployment_prerequisites/originals/platform_core/runtime.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,52434c527041a175509f712b45c96880f4aa96e9,,5351
intelligence/validation/deployment_prerequisites/originals/platform_pages/about.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cb3d5b38eafa933c4901892cc35a8a98084009da,,5473
intelligence/validation/deployment_prerequisites/originals/platform_pages/area.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,dbc135f326a2deef68d18160ad8057c0a5a638ef,,6005
intelligence/validation/deployment_prerequisites/originals/platform_pages/explore.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4cacf0709c3cc31614cc79576b5953f8f0256a3f,,5881
intelligence/validation/deployment_prerequisites/originals/platform_pages/forecast.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1aa39176ded8d291c37c4723b67edb6ae8459c83,,3035
intelligence/validation/deployment_prerequisites/originals/platform_pages/region_abu_dhabi.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d3b7324213a1abe4c1251ac9523f6a191ec974c8,,5048
intelligence/validation/deployment_prerequisites/originals/platform_pages/region_dubai.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c37d39e04e9843094907f4b1ee9e9f54c3e9cb74,,2445
intelligence/validation/deployment_prerequisites/originals/platform_pages/region_experimental.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a883811b96608de882f6a9272a96d8bcf8588208,,14188
intelligence/validation/deployment_prerequisites/originals/platform_pages/region_rak.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5ac848315860567597956cf6bf049b085b58b3f1,,1933
intelligence/validation/deployment_prerequisites/originals/platform_pages/region_sharjah.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2700e3340346d36ad77dfc472511f20f88903a92,,2340
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/chart_info.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d736f7ca044826096f094d4d6ba778ea93568fc4,,161572
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/charts.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d460ac911ee368ae89aa6ef13cad1495ed95b00e,,65985
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/dashboard.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e9ad1fdcc5cd8a632751a8d0baa645650dd1eed9,,82524
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/data.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3e47d38dd7e8c2d799997ae170ad41f3846379bd,,13626
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/forecast_api.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7e268f09aa3db6676e03887503685ff127f8bc0d,,23900
intelligence/validation/deployment_prerequisites/originals/regions/dubai_market/forecast_ui.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f6d068e7c4760c9eeeb275565904a06b60671d3d,,26146
intelligence/validation/deployment_prerequisites/originals/requirements.txt,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1813fe550db3d26014a4784c7b48c6c7f61a0b5b,,3456
intelligence/validation/deployment_prerequisites/originals/streamlit_app.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ffeb371ede227006d293f5a345d5cca6f6aba83a,,6197
