,area_name_en,meter_sale_price,instance_date
571,Al Barsha South Fourth,7962.69,2023-04-19
572,Al Barsha South Fourth,11302.26,2024-11-27
573,Al Barsha South Fourth,10422.69,2024-06-12
574,Al Barsha South Fourth,6927.42,2023-04-11
575,Al Barsha South Fourth,13186.03,2023-09-14
576,Al Barsha South Fourth,13551.09,2025-03-05
577,Al Barsha South Fourth,12580.16,2024-12-09
578,Al Barsha South Fourth,12990.44,2024-09-25
579,Al Barsha South Fourth,12410.73,2024-08-15
580,Al Barsha South Fourth,11881.03,2024-08-26
581,Al Barsha South Fourth,13456.04,2025-03-28
582,Al Barsha South Fourth,13695.77,2024-11-06
583,Al Barsha South Fourth,13047.53,2023-03-27
584,Al Barsha South Fourth,12768.01,2024-03-04
585,Al Barsha South Fourth,14569.67,2025-03-24
586,Al Barsha South Fourth,13950.03,2025-03-07
587,Al Barsha South Fourth,14262.23,2025-04-11
588,Al Barsha South Fourth,11429.19,2024-11-26
589,Al Barsha South Fourth,12807.66,2024-08-21
590,Al Barsha South Fourth,17020.7,2025-04-07
591,Al Barsha South Fourth,14181.52,2024-09-02
592,Al Barsha South Fourth,4167.66,2023-11-27
593,Al Barsha South Fourth,9630.01,2023-05-04
594,Al Barsha South Fourth,8487.94,2025-08-27
595,Al Barsha South Fourth,9417.74,2024-11-06
596,Al Barsha South Fourth,15286.41,2025-03-14
597,Al Barsha South Fourth,17706.73,2025-05-07
598,Al Barsha South Fourth,15149.67,2025-06-25
599,Al Barsha South Fourth,15381.72,2025-07-21
600,Al Barsha South Fourth,14768.29,2025-02-24
601,Al Barsha South Fourth,13965.3,2025-05-13
602,Al Barsha South Fourth,16715.47,2025-02-19
603,Al Barsha South Fourth,12802.27,2025-04-02
604,Al Barsha South Fourth,12431.68,2024-02-01
605,Al Barsha South Fourth,14660.28,2023-01-10
606,Al Barsha South Fourth,14624.31,2023-04-04
607,Al Barsha South Fourth,12552.41,2024-10-01
608,Al Barsha South Fourth,16231.26,2024-12-04
609,Al Barsha South Fourth,12305.38,2024-09-03
610,Al Barsha South Fourth,11632.46,2024-11-04
611,Al Barsha South Fourth,9571.52,2025-07-23
612,Al Barsha South Fourth,10733.58,2024-12-06
613,Al Barsha South Fourth,12799.82,2023-09-12
614,Al Barsha South Fourth,12356.87,2023-12-28
615,Al Barsha South Fourth,17356.26,2024-07-16
616,Al Barsha South Fourth,17781.22,2024-05-14
617,Al Barsha South Fourth,17176.99,2024-07-18
618,Al Barsha South Fourth,17926.16,2024-09-03
619,Al Barsha South Fourth,14851.91,2024-07-09
620,Al Barsha South Fourth,12260.82,2025-05-21
621,Al Barsha South Fourth,8824.14,2025-02-20
622,Al Barsha South Fourth,13530.95,2024-10-17
623,Al Barsha South Fourth,14809.78,2023-01-19
624,Al Barsha South Fourth,17145.74,2025-05-21
625,Al Barsha South Fourth,15978.7,2023-01-16
626,Al Barsha South Fourth,14241.67,2024-03-07
627,Al Barsha South Fourth,9099.0,2023-03-01
628,Al Barsha South Fourth,10710.09,2023-04-19
629,Al Barsha South Fourth,13206.85,2024-10-01
630,Al Barsha South Fourth,12666.89,2025-03-17
631,Al Barsha South Fourth,12213.32,2023-01-17
632,Al Barsha South Fourth,16116.42,2024-12-11
633,Al Barsha South Fourth,11648.16,2023-06-19
634,Al Barsha South Fourth,14673.71,2024-03-13
635,Al Barsha South Fourth,12553.01,2024-10-14
636,Al Barsha South Fourth,16027.55,2023-07-19
637,Al Barsha South Fourth,15765.99,2024-03-11
638,Al Barsha South Fourth,11000.56,2023-12-22
639,Al Barsha South Fourth,13109.02,2024-09-12
640,Al Barsha South Fourth,9784.31,2023-09-11
641,Al Barsha South Fourth,8105.97,2024-12-11
642,Al Barsha South Fourth,9283.82,2024-08-27
643,Al Barsha South Fourth,14703.3,2025-08-12
644,Al Barsha South Fourth,16016.96,2025-08-27
645,Al Barsha South Fourth,15432.93,2025-07-30
646,Al Barsha South Fourth,13539.57,2024-08-19
647,Al Barsha South Fourth,9406.95,2024-02-21
648,Al Barsha South Fourth,13202.89,2023-06-05
649,Al Barsha South Fourth,13056.09,2024-09-26
650,Al Barsha South Fourth,10953.21,2025-03-11
651,Al Barsha South Fourth,9475.68,2025-07-31
652,Al Barsha South Fourth,10936.13,2024-12-26
653,Al Barsha South Fourth,8472.05,2023-06-21
654,Al Barsha South Fourth,15228.35,2025-05-21
655,Al Barsha South Fourth,11095.08,2025-07-31
656,Al Barsha South Fourth,9603.68,2023-09-15
657,Al Barsha South Fourth,17561.47,2024-10-03
658,Al Barsha South Fourth,17150.4,2024-11-08
659,Al Barsha South Fourth,16468.2,2024-11-29
660,Al Barsha South Fourth,8875.74,2024-12-06
661,Al Barsha South Fourth,11235.74,2022-11-08
662,Al Barsha South Fourth,11225.28,2024-10-17
663,Al Barsha South Fourth,14847.0,2025-07-25
664,Al Barsha South Fourth,10463.6,2023-04-18
665,Al Barsha South Fourth,10268.8,2022-11-02
666,Al Barsha South Fourth,10260.46,2023-03-02
667,Al Barsha South Fourth,13891.17,2024-12-09
668,Al Barsha South Fourth,10607.8,2023-12-25
669,Al Barsha South Fourth,12892.83,2024-10-17
670,Al Barsha South Fourth,10897.99,2023-06-09
671,Al Barsha South Fourth,5860.21,2022-11-09
672,Al Barsha South Fourth,12511.04,2024-02-23
673,Al Barsha South Fourth,11254.35,2023-10-02
674,Al Barsha South Fourth,16454.25,2023-10-24
675,Al Barsha South Fourth,11838.15,2023-08-29
676,Al Barsha South Fourth,16373.31,2024-07-17
677,Al Barsha South Fourth,14343.42,2023-09-11
678,Al Barsha South Fourth,15012.97,2025-04-21
679,Al Barsha South Fourth,14904.84,2025-01-29
680,Al Barsha South Fourth,10193.52,2022-10-07
681,Al Barsha South Fourth,12846.86,2024-03-12
682,Al Barsha South Fourth,16685.69,2024-04-01
683,Al Barsha South Fourth,12701.64,2025-06-19
684,Al Barsha South Fourth,16319.0,2024-01-15
685,Al Barsha South Fourth,15041.46,2024-07-26
686,Al Barsha South Fourth,15313.43,2025-02-24
687,Al Barsha South Fourth,15108.01,2024-07-15
688,Al Barsha South Fourth,18170.23,2024-08-27
689,Al Barsha South Fourth,10526.32,2025-08-25
690,Al Barsha South Fourth,8054.92,2023-09-08
691,Al Barsha South Fourth,14445.34,2025-07-14
692,Al Barsha South Fourth,9625.35,2022-10-17
693,Al Barsha South Fourth,7588.08,2023-08-01
694,Al Barsha South Fourth,10782.16,2025-08-13
695,Al Barsha South Fourth,14001.37,2025-06-19
696,Al Barsha South Fourth,14670.98,2025-08-21
697,Al Barsha South Fourth,14599.48,2023-07-14
698,Al Barsha South Fourth,14465.16,2024-10-07
699,Al Barsha South Fourth,18716.4,2024-08-28
700,Al Barsha South Fourth,10358.46,2022-11-10
701,Al Barsha South Fourth,12779.79,2024-02-29
702,Al Barsha South Fourth,16823.16,2025-01-28
703,Al Barsha South Fourth,12654.51,2023-07-11
704,Al Barsha South Fourth,16426.81,2025-05-30
705,Al Barsha South Fourth,17473.33,2025-04-29
706,Al Barsha South Fourth,11416.25,2023-06-26
707,Al Barsha South Fourth,16441.76,2025-06-02
708,Al Barsha South Fourth,14942.89,2024-04-25
709,Al Barsha South Fourth,13501.65,2023-09-18
710,Al Barsha South Fourth,12761.21,2023-07-18
711,Al Barsha South Fourth,12414.8,2023-06-13
712,Al Barsha South Fourth,12597.63,2023-08-24
713,Al Barsha South Fourth,9595.81,2025-08-25
714,Al Barsha South Fourth,13090.23,2024-11-28
715,Al Barsha South Fourth,8651.17,2023-04-10
716,Al Barsha South Fourth,15613.95,2023-11-22
717,Al Barsha South Fourth,11705.27,2024-06-10
718,Al Barsha South Fourth,12539.96,2025-03-19
719,Al Barsha South Fourth,8282.89,2025-02-05
720,Al Barsha South Fourth,11327.38,2024-04-04
721,Al Barsha South Fourth,13835.01,2024-04-29
722,Al Barsha South Fourth,12068.48,2023-08-01
723,Al Barsha South Fourth,10944.42,2023-02-10
724,Al Barsha South Fourth,10624.04,2023-11-23
725,Al Barsha South Fourth,12444.16,2023-11-20
726,Al Barsha South Fourth,19990.72,2025-05-20
727,Al Barsha South Fourth,16804.48,2024-12-05
728,Al Barsha South Fourth,16273.18,2024-11-14
729,Al Barsha South Fourth,21873.9,2025-08-13
730,Al Barsha South Fourth,12280.32,2025-02-25
731,Al Barsha South Fourth,7517.57,2023-02-08
732,Al Barsha South Fourth,12210.01,2025-03-14
733,Al Barsha South Fourth,12695.31,2024-12-12
734,Al Barsha South Fourth,11040.14,2024-12-26
735,Al Barsha South Fourth,20380.61,2024-12-30
736,Al Barsha South Fourth,20682.67,2025-07-02
737,Al Barsha South Fourth,13768.42,2025-04-09
738,Al Barsha South Fourth,20792.9,2025-04-21
739,Al Barsha South Fourth,15689.48,2025-05-28
740,Al Barsha South Fourth,14071.32,2024-11-21
741,Al Barsha South Fourth,13594.34,2024-07-01
742,Al Barsha South Fourth,10223.56,2024-11-25
743,Al Barsha South Fourth,7075.47,2023-03-17
744,Al Barsha South Fourth,6629.29,2023-05-01
745,Al Barsha South Fourth,7851.76,2024-05-13
746,Al Barsha South Fourth,7019.22,2023-03-17
747,Al Barsha South Fourth,8317.8,2024-08-02
748,Al Barsha South Fourth,11840.33,2024-05-24
749,Al Barsha South Fourth,9037.51,2025-07-16
750,Al Barsha South Fourth,11840.27,2023-04-25
751,Al Barsha South Fourth,11840.33,2023-04-04
752,Al Barsha South Fourth,11302.26,2023-06-07
753,Al Barsha South Fourth,7120.31,2025-03-20
754,Al Barsha South Fourth,16375.61,2025-02-25
755,Al Barsha South Fourth,18991.8,2025-04-16
756,Al Barsha South Fourth,22796.8,2025-05-02
757,Al Barsha South Fourth,17297.4,2025-05-27
758,Al Barsha South Fourth,18869.9,2025-03-14
759,Al Barsha South Fourth,16267.16,2025-04-08
760,Al Barsha South Fourth,15835.11,2025-04-11
761,Al Barsha South Fourth,15045.58,2024-03-04
762,Al Barsha South Fourth,14105.73,2024-01-30
763,Al Barsha South Fourth,11835.71,2025-01-07
764,Al Barsha South Fourth,13046.16,2025-03-26
765,Al Barsha South Fourth,12525.04,2025-02-07
766,Al Barsha South Fourth,8911.47,2023-02-01
767,Al Barsha South Fourth,13024.6,2024-04-30
768,Al Barsha South Fourth,12682.75,2024-01-16
769,Al Barsha South Fourth,10256.41,2022-12-08
770,Al Barsha South Fourth,12301.01,2024-06-14
771,Al Barsha South Fourth,12075.03,2024-04-30
772,Al Barsha South Fourth,9417.88,2023-11-28
773,Al Barsha South Fourth,9876.54,2023-06-05
774,Al Barsha South Fourth,8134.25,2023-01-24
775,Al Barsha South Fourth,9781.94,2023-10-10
776,Al Barsha South Fourth,14306.15,2023-10-18
777,Al Barsha South Fourth,11042.75,2023-09-14
778,Al Barsha South Fourth,14492.75,2025-03-20
779,Al Barsha South Fourth,9774.34,2023-06-23
780,Al Barsha South Fourth,6152.73,2022-10-05
781,Al Barsha South Fourth,9767.17,2023-04-24
782,Al Barsha South Fourth,11676.56,2023-05-22
783,Al Barsha South Fourth,2569.27,2022-09-05
784,Al Barsha South Fourth,16384.75,2025-06-09
785,Al Barsha South Fourth,15708.54,2025-04-14
786,Al Barsha South Fourth,15995.1,2025-06-03
787,Al Barsha South Fourth,18154.16,2025-05-30
788,Al Barsha South Fourth,15684.09,2025-04-11
789,Al Barsha South Fourth,18659.94,2025-06-03
790,Al Barsha South Fourth,16312.83,2025-03-04
791,Al Barsha South Fourth,14945.65,2024-12-30
792,Al Barsha South Fourth,16304.35,2025-03-24
793,Al Barsha South Fourth,14695.51,2024-12-30
794,Al Barsha South Fourth,11561.48,2024-03-28
795,Al Barsha South Fourth,11200.19,2024-04-29
796,Al Barsha South Fourth,14142.6,2024-05-02
797,Al Barsha South Fourth,14513.22,2024-08-13
798,Al Barsha South Fourth,19258.87,2025-02-13
799,Al Barsha South Fourth,10721.94,2025-04-30
800,Al Barsha South Fourth,16342.23,2025-08-27
801,Al Barsha South Fourth,13876.5,2025-05-06
802,Al Barsha South Fourth,9944.17,2024-05-22
803,Al Barsha South Fourth,9163.61,2024-07-08
804,Al Barsha South Fourth,7747.07,2022-09-05
805,Al Barsha South Fourth,8741.52,2023-02-28
806,Al Barsha South Fourth,12590.32,2024-07-12
807,Al Barsha South Fourth,10611.21,2023-03-14
808,Al Barsha South Fourth,15669.3,2025-06-11
809,Al Barsha South Fourth,10807.6,2023-04-17
810,Al Barsha South Fourth,18078.42,2024-07-26
811,Al Barsha South Fourth,15125.32,2024-12-30
812,Al Barsha South Fourth,12713.01,2024-09-20
813,Al Barsha South Fourth,11580.78,2024-12-12
814,Al Barsha South Fourth,18855.2,2025-06-11
815,Al Barsha South Fourth,13014.78,2024-12-18
816,Al Barsha South Fourth,15199.77,2025-02-04
817,Al Barsha South Fourth,20316.48,2025-05-29
818,Al Barsha South Fourth,16141.62,2025-03-24
819,Al Barsha South Fifth,19270.88,2024-12-05
820,Al Barsha South Fifth,7722.62,2024-01-26
821,Al Barsha South Fifth,17614.93,2024-11-28
822,Al Barsha South Fifth,20629.56,2024-11-28
823,Al Barsha South Fifth,16863.36,2024-12-05
824,Al Barsha South Fifth,18330.02,2024-12-02
825,Al Barsha South Fifth,19322.91,2025-01-27
826,Al Barsha South Fifth,18239.54,2024-10-28
827,Al Barsha South Fifth,17711.97,2024-11-27
828,Al Barsha South Fifth,17466.74,2024-11-27
829,Al Barsha South Fifth,15829.18,2024-09-12
830,Al Barsha South Fifth,16072.7,2024-12-09
831,Al Barsha South Fifth,16246.21,2024-12-24
832,Al Barsha South Fifth,16428.55,2024-12-02
833,Al Barsha South Fifth,18426.44,2025-01-27
834,Al Barsha South Fifth,15627.23,2025-01-27
835,Al Barsha South Fifth,11406.77,2023-02-23
836,Al Barsha South Fifth,11700.75,2023-02-07
837,Al Barsha South Fifth,12112.35,2024-11-26
838,Al Barsha South Fifth,11573.88,2023-03-27
839,Al Barsha South Fifth,12943.31,2025-06-02
840,Al Barsha South Fifth,4996.07,2024-04-25
841,Al Barsha South Fifth,14187.64,2025-04-17
842,Al Barsha South Fifth,10411.24,2025-02-19
843,Al Barsha South Fifth,12050.64,2025-08-21
844,Al Barsha South Fifth,9621.44,2023-07-05
845,Al Barsha South Fifth,9971.82,2024-04-30
846,Al Barsha South Fifth,19075.21,2025-06-24
847,Al Barsha South Fifth,16133.76,2025-01-28
848,Al Barsha South Fifth,16823.76,2025-08-14
849,Al Barsha South Fifth,15217.37,2025-01-06
850,Al Barsha South Fifth,17002.32,2025-06-24
851,Al Barsha South Fifth,10560.41,2022-11-07
852,Al Barsha South Fifth,11161.22,2022-11-02
853,Al Barsha South Fifth,13597.22,2024-02-13
854,Al Barsha South Fifth,11659.03,2024-10-23
855,Al Barsha South Fifth,13147.08,2022-11-07
856,Al Barsha South Fifth,13112.6,2023-02-09
857,Al Barsha South Fifth,7792.23,2025-05-22
858,Al Barsha South Fifth,10672.97,2024-10-15
859,Al Barsha South Fifth,5021.46,2024-11-20
860,Al Barsha South Fifth,9675.69,2024-11-26
861,Al Barsha South Fifth,13325.18,2023-09-20
862,Al Barsha South Fifth,13528.62,2024-05-06
863,Al Barsha South Fifth,14037.2,2024-12-02
864,Al Barsha South Fifth,14342.36,2024-02-29
865,Al Barsha South Fifth,10021.19,2025-05-07
866,Al Barsha South Fifth,10838.73,2025-05-01
867,Al Barsha South Fifth,17918.48,2024-10-21
868,Al Barsha South Fifth,14179.88,2025-07-17
869,Al Barsha South Fifth,15271.19,2024-12-09
870,Al Barsha South Fifth,15452.31,2023-08-28
871,Al Barsha South Fifth,14912.48,2023-10-02
872,Al Barsha South Fifth,8166.97,2024-06-05
873,Al Barsha South Fifth,9844.46,2025-02-04
874,Al Barsha South Fifth,10112.29,2022-12-06
875,Al Barsha South Fifth,12690.65,2024-04-17
876,Al Barsha South Fifth,13906.97,2023-08-11
877,Al Barsha South Fifth,14111.88,2024-11-11
878,Al Barsha South Fifth,14143.78,2023-08-11
879,Al Barsha South Fifth,14143.78,2023-08-14
880,Al Barsha South Fifth,16260.19,2023-05-05
881,Al Barsha South Fifth,11918.08,2023-03-21
882,Al Barsha South Fifth,16418.11,2025-04-07
883,Al Barsha South Fifth,11703.34,2024-11-19
884,Al Barsha South Fifth,14951.23,2024-09-20
885,Al Barsha South Fifth,15951.3,2025-04-17
886,Al Barsha South Fifth,15176.87,2024-09-03
887,Al Barsha South Fifth,16451.51,2024-11-06
888,Al Thanyah Fifth,20451.36,2024-12-05
889,Al Thanyah Fifth,22212.83,2025-02-21
890,Al Thanyah Fifth,21151.25,2024-11-15
891,Al Thanyah Fifth,21151.25,2024-11-22
892,Al Thanyah Fifth,21474.17,2023-09-21
893,Al Thanyah Fifth,23788.12,2023-08-28
894,Al Thanyah Fifth,22335.06,2023-11-23
895,Al Thanyah Fifth,24272.49,2023-12-25
896,Al Thanyah Fifth,22119.83,2025-02-13
897,Al Thanyah Fifth,22119.83,2024-12-13
898,Al Thanyah Fifth,19442.7,2024-11-18
899,Al Thanyah Fifth,17170.09,2024-07-04
900,Al Thanyah Fifth,15977.77,2022-12-12
901,Al Thanyah Fifth,15258.43,2024-09-20
902,Al Thanyah Fifth,9205.3,2024-11-25
903,Al Thanyah Fifth,12433.16,2024-09-16
904,Al Thanyah Fifth,9403.97,2022-11-04
905,Al Thanyah Fifth,6589.46,2024-12-11
906,Al Thanyah Fifth,10892.02,2024-08-08
907,Al Thanyah Fifth,10347.13,2022-12-19
908,Al Thanyah Fifth,10832.3,2022-12-08
909,Al Thanyah Fifth,13437.54,2025-03-20
910,Al Thanyah Fifth,10318.79,2023-05-18
911,Al Thanyah Fifth,13350.02,2024-05-22
912,Al Thanyah Fifth,12203.09,2025-08-07
913,Al Thanyah Fifth,11985.18,2023-05-24
914,Al Thanyah Fifth,14171.69,2025-01-28
915,Al Thanyah Fifth,10920.19,2025-04-14
916,Al Thanyah Fifth,8793.55,2023-07-12
917,Al Thanyah Fifth,10605.84,2024-10-14
918,Al Thanyah Fifth,9616.83,2024-07-05
919,Al Thanyah Fifth,7755.01,2023-09-07
920,Al Thanyah Fifth,10052.09,2024-01-02
921,Al Thanyah Fifth,13677.01,2023-06-19
922,Al Thanyah Fifth,8851.47,2022-12-23
923,Al Thanyah Fifth,14497.63,2025-01-13
924,Al Thanyah Fifth,16149.22,2025-08-12
925,Al Thanyah Fifth,12608.14,2024-07-24
926,Al Thanyah Fifth,12517.02,2025-05-29
927,Al Thanyah Fifth,8049.59,2023-05-22
928,Al Thanyah Fifth,20928.92,2025-01-20
929,Al Thanyah Fifth,16276.65,2022-12-20
930,Al Thanyah Fifth,12947.45,2025-05-29
931,Al Thanyah Fifth,17110.98,2023-02-20
932,Al Thanyah Fifth,15628.0,2022-12-14
933,Al Thanyah Fifth,11719.75,2024-04-29
934,Al Thanyah Fifth,9741.84,2023-07-20
935,Al Thanyah Fifth,10772.88,2023-05-09
936,Al Thanyah Fifth,6146.15,2022-12-01
937,Marsa Dubai,16665.15,2025-03-03
938,Marsa Dubai,13123.65,2023-02-20
939,Marsa Dubai,13223.79,2023-02-21
940,Al Warsan First,6000.0,2024-09-25
941,Al Barshaa South Third,10763.38,2024-06-12
942,Al Barshaa South Third,15078.6,2025-06-23
943,Al Barshaa South Third,13358.63,2025-07-24
944,Al Warsan First,5518.43,2024-03-11
945,Al Warsan First,5812.75,2024-09-18
946,Al Warsan First,3894.08,2023-02-10
947,Al Warsan First,7694.3,2025-07-10
948,Al Hebiah First,9304.17,2024-10-16
949,Al Hebiah First,7826.61,2025-01-23
950,Al Hebiah First,4197.84,2024-07-02
951,Al Hebiah First,6420.42,2024-12-25
952,Al Hebiah First,5206.44,2023-04-26
953,Al Hebiah First,9521.98,2024-10-11
954,Al Hebiah First,7549.61,2023-10-20
955,Al Hebiah First,10258.7,2024-03-25
956,Al Hebiah First,9687.51,2025-06-23
957,Al Hebiah First,7317.72,2023-10-23
958,Al Hebiah First,5359.88,2025-05-06
959,Al Hebiah First,8294.26,2025-08-26
960,Al Hebiah First,9977.7,2024-10-10
961,Al Hebiah First,9184.73,2025-06-24
962,Al Hebiah First,5761.43,2024-02-20
963,Al Hebiah First,12485.22,2025-06-24
964,Al Hebiah First,10099.04,2024-03-26
965,Al Hebiah First,4380.2,2024-02-05
966,Al Hebiah First,6059.49,2022-10-14
967,Al Hebiah First,6042.75,2024-11-07
968,Al Hebiah First,5416.68,2023-07-13
969,Al Hebiah First,5704.86,2023-04-05
970,Al Hebiah First,7626.33,2024-10-07
971,Al Hebiah First,4559.5,2022-12-12
972,Al Hebiah First,6489.15,2025-08-11
973,Al Hebiah First,7572.17,2024-11-11
974,Al Hebiah First,8049.17,2023-07-20
975,Al Hebiah First,7545.35,2025-01-23
976,Al Hebiah First,3672.42,2023-09-27
977,Al Hebiah First,12916.64,2025-04-16
978,Al Hebiah First,8524.72,2025-06-25
979,Al Hebiah First,6405.09,2024-04-22
980,Al Hebiah First,1284.15,2023-05-24
981,Al Hebiah First,5485.6,2023-08-28
982,Al Hebiah First,5052.3,2024-03-18
983,Al Hebiah First,6710.57,2025-03-19
984,Al Hebiah First,7572.17,2024-11-11
985,Al Hebiah First,13670.14,2025-06-12
986,Al Hebiah First,13132.02,2025-08-08
987,Al Hebiah First,9531.98,2025-05-07
988,Al Warsan First,5169.87,2023-06-20
989,Al Warsan First,4500.72,2022-10-04
990,Al Warsan First,5578.8,2023-05-31
991,Al Warsan First,6859.84,2025-08-13
992,Al Barshaa South Third,5828.26,2023-05-15
993,Al Barshaa South Third,9393.39,2022-11-25
994,Al Barshaa South Third,7775.84,2025-03-31
995,Al Barshaa South Third,7333.61,2024-05-31
996,Al Warsan First,5994.11,2022-10-05
997,Madinat Dubai Almelaheyah,25258.18,2024-01-12
998,Madinat Dubai Almelaheyah,25608.26,2024-06-07
999,Madinat Dubai Almelaheyah,26714.54,2024-06-03
1000,Madinat Dubai Almelaheyah,27712.01,2024-06-10
1001,Madinat Dubai Almelaheyah,28243.54,2024-06-03
1002,Madinat Dubai Almelaheyah,28594.2,2024-02-27
1003,Burj Khalifa,23495.22,2025-06-19
1004,Al Warsan First,5287.81,2024-07-22
1005,Burj Khalifa,28843.89,2023-11-01
1006,Burj Khalifa,29267.53,2023-07-13
1007,Al Thanyah Fifth,10588.3,2025-03-10
1008,Al Thanyah Fifth,6097.9,2022-10-07
1009,Al Thanyah Fifth,7340.84,2024-10-18
1010,Palm Jumeirah,23333.79,2025-08-07
1011,Palm Jumeirah,17715.02,2025-05-05
1012,Palm Jumeirah,12940.73,2022-10-19
1013,Palm Jumeirah,14530.47,2023-07-26
1014,Palm Jumeirah,13796.39,2023-07-26
1015,Marsa Dubai,26520.77,2024-11-14
1016,Marsa Dubai,28410.35,2024-12-18
1017,Marsa Dubai,29781.63,2024-11-07
1018,Marsa Dubai,31316.65,2024-12-18
1019,Palm Jumeirah,19092.25,2024-04-04
1020,Palm Jumeirah,14732.12,2023-09-25
1021,Palm Jumeirah,24590.62,2025-06-02
1022,Al Hebiah Fourth,16651.22,2023-09-25
1023,Al Hebiah Fourth,21332.79,2024-08-05
1024,Al Hebiah Fourth,16120.89,2024-01-03
1025,Al Hebiah Fourth,16556.63,2023-10-05
1026,Al Hebiah Fourth,18519.0,2023-12-13
1027,Al Hebiah Fourth,12561.18,2024-05-20
1028,Al Thanyah Fifth,13884.19,2025-05-27
1029,Al Thanyah Fifth,10536.4,2023-05-16
1030,Al Thanyah Fifth,7209.14,2023-08-07
1031,Al Thanyah Fifth,10539.0,2025-07-29
1032,Al Barsha South Fourth,9880.73,2023-04-04
1033,Al Barsha South Fourth,10277.2,2025-07-03
1034,Al Barsha South Fourth,12189.72,2023-01-09
1035,Al Barsha South Fourth,10404.2,2024-03-11
1036,Al Barsha South Fourth,10860.31,2022-10-27
1037,Al Barsha South Fourth,5721.72,2025-03-05
1038,Al Barsha South Fourth,8293.54,2024-03-19
1039,Al Barsha South Fourth,9725.1,2023-08-02
1040,Al Barsha South Fourth,7301.89,2024-03-28
1041,Al Barsha South Fourth,10071.34,2025-07-30
1042,Al Barsha South Fifth,10956.41,2024-12-27
1043,Al Barsha South Fifth,7524.1,2023-04-27
1044,Al Barsha South Fifth,11709.32,2023-02-28
1045,Al Hebiah First,21053.83,2025-08-18
1046,Al Hebiah First,9685.76,2025-08-08
1047,Me'Aisem First,8138.02,2024-03-05
1048,Me'Aisem First,11319.95,2023-08-10
1049,Me'Aisem First,4320.68,2024-11-07
1050,Me'Aisem First,5466.18,2023-04-17
1051,Me'Aisem First,9874.13,2024-12-18
1052,Me'Aisem First,5176.88,2023-05-02
1053,Me'Aisem First,16209.21,2023-10-20
1054,Me'Aisem First,5038.65,2023-06-20
1055,Me'Aisem First,5033.3,2023-09-19
1056,Me'Aisem First,4026.64,2023-09-19
1057,Me'Aisem First,9096.82,2025-05-15
1058,Me'Aisem First,5995.37,2024-09-23
1059,Me'Aisem First,7486.98,2024-12-30
1060,Me'Aisem First,4713.34,2023-01-03
1061,Me'Aisem First,8463.54,2024-08-30
